image_path,label,week
Research Data Set each week\Week 4\Wheats\IMG_20241124_102301.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102303.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102305.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102307.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102309.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102311.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102313.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102316.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102317.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102320.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102322.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102324.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102401.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102403.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102443.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102445.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102448.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102450.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102451.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102453.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102519.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102522.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102524.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102526.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102527.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102529.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102531.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102533.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102535.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102537.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102539.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102610.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102637.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102639.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102642.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102645.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102648.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102649.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102651.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102656.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102700.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102704.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102705.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102707.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102822.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102824.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102831.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Wheats\IMG_20241124_102836.jpg,Wheats,Week 4
Research Data Set each week\Week 4\Weeds\.trashed-1734323333-IMG_20241116_092837.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\.trashed-1734323923-IMG_20241116_093837.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\.trashed-1734928150-IMG_20241123_092620.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\.trashed-1734929088-IMG_20241123_094432.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\.trashed-1734930659-IMG_20241123_101008.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_091927.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_093059.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_093410.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_093612.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_093928.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_094206.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_094318.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_094519.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_095136.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241102_095148.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_092901.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_093810.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_093821.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_093919.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_093924.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094051.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094057.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094100.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094118.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094143.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094146.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094149.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094152.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094156.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094206.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094236.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094239.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094258.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094302.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094405.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094411.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094417.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094456.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094502.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094505.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094533.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094543.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094552.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094712.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094720.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094801.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094828.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094843.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094909.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094916.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094923.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_094956.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095005.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095016.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095100.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095105.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095213.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095222.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095238.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095245.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095249.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095301.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095307.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095337.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095354.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095416.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095505.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095545.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095549.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095556.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095650.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095653.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095713.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095721.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095737.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095835.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095841.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095843.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095845.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_095905.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100457.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100504.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100517.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100526.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100611.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100615.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100618.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100620.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100640.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100643.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100646.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100649.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100940.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100942.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_100956.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101009.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101012.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101015.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101017.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101031.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101044.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101134.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101252.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101346.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101659.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101701.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101705.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101707.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241116_101709.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092348.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092455.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092455_173.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092503.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092511_734.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092530.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092534.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092536.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092543_455.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092554.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092601.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092622.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092623_172.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092624.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092625.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092628.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092634.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092639.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092642_432.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092643.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092648.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092705_618.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092709.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092712.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092712_025.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092732.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092736.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092738.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092810.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092813_143.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092823.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092826.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092844.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092847_971.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092908_866.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_092920_145.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093045_458.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093048.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093055.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093103.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093109_157.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093110.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093126.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093142_580.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093143.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093212_460.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093235.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093253_090.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093311_884.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093319_156.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093323.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093327.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093336.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093347.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093357_825.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093418.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093447.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093455_088.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093508.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093515.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093521.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093523.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093524.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093531_189.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093532_951.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093551.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093600_373.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093601.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093647_717.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093707.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093754.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093815_787.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093913.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093934_773.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093950.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093953.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_093958.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094001.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094018_525.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094035.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094042.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094055_249.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094116.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094117_735.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094132.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094158.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094203.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094244.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094253.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094308_154.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094318_649.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094321.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094340.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094341_025.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094421.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094431_965.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094436.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094452.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094503.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094503_439.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094527_325.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094534.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094536.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094539.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094543.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094600.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094606_745.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094608.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094613.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094620.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094622.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094624.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094637_611.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094659.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094701_068.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094714_699.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094803.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094833.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094836.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094846.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094901_286.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094917.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094919.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094921.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_094946_093.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095004.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095006.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095017.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095348.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095355.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095401_779.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095444_096.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095515_343.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095736_079.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095736_586.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095738_475.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095743_362.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095744_327.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095750.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095754.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095756.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095841.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095849.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095852_361.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095856.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095856_360.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095859.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095903.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095905.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095908.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095911.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095928.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_095935.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100034.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100038.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100038_669.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100043.jpg,Weeds,Week 4
